Rok;Imię;Liczba;Płeć
2009;CELINA;45;K
2009;ISABELLA;45;K
2009;JANINA;44;K
2009;LEA;44;K
2009;OLA;42;K
2009;OKSANA;41;K
2009;JASMINA;40;K
2009;NIKOL;40;K
2009;DANUTA;39;K
2009;SOPHIA;39;K
2009;STELLA;39;K
2009;GLORIA;38;K
2009;MARIOLA;38;K
2009;BIANCA;37;K
2009;LIVIA;37;K
2009;VERONIKA;37;K
2009;ALICIA;36;K
2009;DŻESIKA;36;K
2009;KAYA;36;K
2009;KSENIA;36;K
2009;RITA;34;K
2009;STEFANIA;34;K
2009;WANDA;34;K
2009;DANIELA;33;K
2009;JENNIFER;33;K
2009;LUCYNA;33;K
2009;WIOLETA;33;K
2009;ABIGAIL;32;K
2009;MALINA;32;K
2009;ADELA;31;K
2009;EVA;31;K
2009;IRENA;31;K
2009;IRMINA;31;K
2009;JESSIKA;31;K
2009;NAOMI;31;K
2009;CECYLIA;30;K
2009;MARCJANNA;30;K
2009;NATASHA;30;K
2009;ANASTASIA;29;K
2009;DALIA;28;K
2009;GIULIA;28;K
2009;GRETA;28;K
2009;HONORATA;28;K
2009;LARYSA;28;K
2009;MILA;28;K
2009;NIKOLETTA;27;K
2009;ANGELA;26;K
2009;ANIKA;26;K
2009;BOGUMIŁA;26;K
2009;HANNAH;26;K
2009;LARA;26;K
2009;BRYGIDA;25;K
2009;ELWIRA;25;K
2009;SAMANTHA;25;K
2009;LAILA;24;K
2009;LILY;24;K
2009;MARIETTA;24;K
2009;MARTINA;24;K
2009;VIVIEN;24;K
2009;AMELIE;23;K
2009;ANGELINA;23;K
2009;INKA;23;K
2009;RENATA;23;K
2009;ORIANA;22;K
2009;BERENIKA;21;K
2009;HALINA;21;K
2009;JASMIN;21;K
2009;KASANDRA;21;K
2009;LILA;21;K
2009;MIRA;21;K
2009;PATRICIA;21;K
2009;ARLETA;20;K
2009;MIRELLA;20;K
2009;ZOE;20;K
2009;ANDREA;19;K
2009;ERYKA;19;K
2009;KARMEN;19;K
2009;OLENA;19;K
2009;SELENA;19;K
2009;VIVIENNE;19;K
2009;CHIARA;18;K
2009;DOBROSŁAWA;18;K
2009;ELISA;18;K
2009;MELISSA;18;K
2009;NELL;18;K
2009;SOFIIA;18;K
2009;BOGNA;17;K
2009;BOŻENA;17;K
2009;IZA;17;K
2009;JANA;17;K
2009;LILLA;17;K
2009;MARIE;17;K
2009;BERNADETA;16;K
2009;CHLOE;16;K
2009;EMILA;16;K
2009;JASMINE;16;K
2009;KLEMENTYNA;16;K
2009;NADJA;16;K
2009;NIKA;16;K
2009;SAMIRA;16;K
2009;ALICE;15;K
2009;ARIANA;15;K
2009;DAJANA;15;K
2009;DOBRAWA;15;K
2009;ELLA;15;K
2009;EMILIE;15;K
2009;JESICA;15;K
2009;JESIKA;15;K
2009;MATILDA;15;K
2009;NADINE;15;K
2009;YASMIN;15;K
2009;ARIADNA;14;K
2009;CHANEL;14;K
2009;FRANCISZKA;14;K
2009;JULIANA;14;K
2009;KIRA;14;K
2009;LEILA;14;K
2009;LILLY;14;K
2009;MARITA;14;K
2009;MEGAN;14;K
2009;MICHAELA;14;K
2009;SOFIE;14;K
2009;SOFIJA;14;K
2009;VIOLETTA;14;K
2009;ALISA;13;K
2009;ANGELICA;13;K
2009;CAROLINA;13;K
2009;CLARA;13;K
2009;FELICJA;13;K
2009;GRAŻYNA;13;K
2009;LISA;13;K
2009;MANUELA;13;K
2009;MARIAM;13;K
2009;MARYLA;13;K
2009;MELANIE;13;K
2009;NATHALIE;13;K
2009;YASMINE;13;K
2009;ALDONA;12;K
2009;ARLETTA;12;K
2009;AURORA;12;K
2009;ELIZABETH;12;K
2009;ERIKA;12;K
2009;FLORENTYNA;12;K
2009;GAIA;12;K
2009;HANA;12;K
2009;IDALIA;12;K
2009;MAIA;12;K
2009;MARIIA;12;K
2009;MELISA;12;K
2009;POLINA;12;K
2009;SIMONA;12;K
2009;VANESA;12;K
2009;ŻAKLINA;12;K
2009;ANASTASIYA;11;K
2009;BERNADETTA;11;K
2009;FATIMA;11;K
2009;GABRIELLE;11;K
2009;KESJA;11;K
2009;LUNA;11;K
2009;MIKA;11;K
2009;NICOLETTA;11;K
2009;SALMA;11;K
2009;SUZANNA;11;K
2009;VALENTINA;11;K
2009;ALISHA;10;K
2009;AMINA;10;K
2009;ANA;10;K
2009;ANASTASIIA;10;K
2009;ANATOLA;10;K
2009;ANIA;10;K
2009;GRACJANA;10;K
2009;ISABEL;10;K
2009;JULIE;10;K
2009;JULIETTE;10;K
2009;LETYCJA;10;K
2009;MILLA;10;K
2009;RAMONA;10;K
2009;SABRINA;10;K
2009;ALESSIA;9;K
2009;ALMA;9;K
2009;CAMILLA;9;K
2009;CARLA;9;K
2009;CAROLINE;9;K
2009;DOBROCHNA;9;K
2009;DOBROMIŁA;9;K
2009;FRANCESCA;9;K
2009;INA;9;K
2009;INGRID;9;K
2009;ISMENA;9;K
2009;KATIA;9;K
2009;LAYLA;9;K
2009;LORENA;9;K
2009;LUISA;9;K
2009;MILANA;9;K
2009;NIKOLINA;9;K
2009;OLEKSANDRA;9;K
2009;REGINA;9;K
2009;DONATA;8;K
2009;EUNIKA;8;K
2009;HALSZKA;8;K
2009;ISABELLE;8;K
2009;KAYLA;8;K
2009;KIARA;8;K
2009;KORNELA;8;K
2009;LEAH;8;K
2009;LEYLA;8;K
2009;LIA;8;K
2009;LUCIA;8;K
2009;MALIKA;8;K
2009;MARINA;8;K
2009;MIRANDA;8;K
2009;NELLA;8;K
2009;NILA;8;K
2009;PATRYCIA;8;K
2009;SELIN;8;K
2009;SYNTIA;8;K
2009;VALERIA;8;K
2009;YASMINA;8;K
2009;ZARA;8;K
2009;ZOÉ;8;K
2009;AMY;7;K
2009;ARINA;7;K
2009;ASHLEY;7;K
2009;AYA;7;K
2009;BLANCA;7;K
2009;CHANTAL;7;K
2009;CHARLOTTE;7;K
2009;ELEONORA;7;K
2009;EMILI;7;K
2009;ESTHER;7;K
2009;HEIDI;7;K
2009;ILIANA;7;K
2009;KAMELIA;7;K
2009;KAREN;7;K
2009;KATE;7;K
2009;KAYAH;7;K
2009;KELLY;7;K
2009;KIMBERLY;7;K
2009;LINDA;7;K
2009;LUCY;7;K
2009;LUDMIŁA;7;K
2009;LUDWIKA;7;K
2009;LUKRECJA;7;K
2009;MARTHA;7;K
2009;MIRELA;7;K
2009;PAMELA;7;K
2009;RAISA;7;K
2009;ROMA;7;K
2009;RONI;7;K
2009;SCARLETT;7;K
2009;SONJA;7;K
2009;SORAYA;7;K
2009;SUSAN;7;K
2009;SUSANNE;7;K
2009;WALERIA;7;K
2009;ALESSANDRA;6;K
2009;AMIRA;6;K
2009;ARIANNA;6;K
2009;CECILIA;6;K
2009;DAGNA;6;K
2009;ELENI;6;K
2009;ELIANA;6;K
2009;FIONA;6;K
2009;GRACJA;6;K
2009;ISABELL;6;K
2009;IWA;6;K
2009;JACQUELINE;6;K
2009;JÓZEFINA;6;K
2009;KASJANA;6;K
2009;KHRYSTYNA;6;K
2009;LEOKADIA;6;K
2009;LILI;6;K
2009;LILLI;6;K
2009;MALENA;6;K
2009;MARYAM;6;K
2009;MONICA;6;K
2009;NELI;6;K
2009;NELLI;6;K
2009;NIKITA;6;K
2009;NOELIA;6;K
2009;PAULINE;6;K
2009;ROSE;6;K
2009;SHIRA;6;K
2009;SIMONE;6;K
2009;SOFIYA;6;K
2009;SUSANNA;6;K
2009;TIFFANY;6;K
2009;VIKTORIIA;6;K
2009;WIWIANA;6;K
2009;AALIYAH;5;K
2009;ADELINA;5;K
2009;AISHA;5;K
2009;ALENA;5;K
2009;ALIYAH;5;K
2009;AMÉLIE;5;K
2009;BOGUSŁAWA;5;K
2009;CIARA;5;K
2009;CYNTHIA;5;K
2009;DĄBRÓWKA;5;K
2009;ELISABETH;5;K
2009;EMANUELA;5;K
2009;EMILJA;5;K
2009;EVELYN;5;K
2009;FATMA;5;K
2009;FLAWIA;5;K
2009;HIACYNTA;5;K
2009;INDIA;5;K
2009;JULIET;5;K
2009;KATERYNA;5;K
2009;KHAVA;5;K
2009;LANA;5;K
2009;LARISSA;5;K
2009;LENKA;5;K
2009;LIGIA;5;K
2009;LUCJA;5;K
2009;MADELEINE;5;K
2009;MALVINA;5;K
2009;MARIYA;5;K
2009;MARYSIA;5;K
2009;MATILDE;5;K
2009;NADZIEJA;5;K
2009;NASTAZJA;5;K
2009;NIKANDRA;5;K
2009;NIKOLETA;5;K
2009;NOAM;5;K
2009;NOGA;5;K
2009;PAOLA;5;K
2009;PETRA;5;K
2009;ROXANNE;5;K
2009;SASHA;5;K
2009;SELINA;5;K
2009;STANISŁAWA;5;K
2009;STEPHANIE;5;K
2009;SUZANNE;5;K
2009;VALERIIA;5;K
2009;VIRGINIA;5;K
2009;VIVIANA;5;K
2009;YAEL;5;K
2009;YELYZAVETA;5;K
2009;ZOYA;5;K
2009;ZUZANA;5;K
2010;JAKUB;13764;M
2010;SZYMON;10395;M
2010;KACPER;8862;M
2010;FILIP;8663;M
2010;MICHAŁ;7620;M
2010;MATEUSZ;7376;M
2010;BARTOSZ;6670;M
2010;ADAM;5590;M
2010;WOJCIECH;5511;M
2010;WIKTOR;5316;M
2010;PIOTR;5191;M
2010;JAN;5117;M
2010;DAWID;5044;M
2010;MIKOŁAJ;4768;M
2010;IGOR;4325;M
2010;ALEKSANDER;4226;M
2010;MACIEJ;4219;M
2010;ANTONI;4137;M
2010;PATRYK;3764;M
2010;DOMINIK;3736;M
2010;OSKAR;3561;M
2010;PAWEŁ;3487;M
2010;MARCEL;3411;M
2010;FRANCISZEK;3389;M
2010;KRZYSZTOF;3138;M
2010;TOMASZ;3063;M
2010;OLIWIER;3020;M
2010;KAMIL;3017;M
2010;MAKSYMILIAN;2972;M
2010;KAROL;2871;M
2010;HUBERT;2728;M
2010;ALAN;2546;M
2010;BARTŁOMIEJ;2466;M
2010;SEBASTIAN;2311;M
2010;MIŁOSZ;2295;M
2010;NIKODEM;2294;M
2010;ADRIAN;2290;M
2010;ŁUKASZ;1983;M
2010;KRYSTIAN;1971;M
2010;STANISŁAW;1963;M
2010;GABRIEL;1694;M
2010;MARCIN;1599;M
2010;DAMIAN;1464;M
2010;DANIEL;1415;M
2010;KSAWERY;1409;M
2010;FABIAN;1351;M
2010;TYMOTEUSZ;1316;M
2010;KONRAD;1307;M
2010;BŁAŻEJ;1160;M
2010;JULIAN;1142;M
2010;BORYS;1035;M
2010;ARTUR;998;M
2010;RAFAŁ;988;M
2010;IGNACY;935;M
2010;GRZEGORZ;920;M
2010;PRZEMYSŁAW;915;M
2010;OLAF;875;M
2010;TYMON;873;M
2010;OLIVIER;813;M
2010;ERYK;811;M
2010;KUBA;762;M
2010;ALEX;675;M
2010;ROBERT;637;M
2010;RADOSŁAW;620;M
2010;KAJETAN;597;M
2010;MAREK;597;M
2010;NATAN;577;M
2010;GRACJAN;553;M
2010;LEON;543;M
2010;NORBERT;537;M
2010;ALEKS;516;M
2010;ARKADIUSZ;511;M
2010;CEZARY;497;M
2010;KORNEL;444;M
2010;OLIVER;443;M
2010;TOBIASZ;436;M
2010;EMIL;434;M
2010;ALEXANDER;428;M
2010;ANDRZEJ;413;M
2010;NATANIEL;408;M
2010;BRUNO;392;M
2010;JACEK;366;M
2010;DORIAN;364;M
2010;CYPRIAN;341;M
2010;SEWERYN;318;M
2010;WITOLD;312;M
2010;DARIUSZ;294;M
2010;BRAJAN;284;M
2010;DAVID;283;M
2010;MARIUSZ;271;M
2010;IWO;260;M
2010;JULIUSZ;256;M
2010;SAMUEL;239;M
2010;JĘDRZEJ;236;M
2010;JERZY;227;M
2010;KEVIN;220;M
2010;ALBERT;198;M
2010;REMIGIUSZ;195;M
2010;XAVIER;191;M
2010;MAXIMILIAN;183;M
2010;OSCAR;179;M
2010;TADEUSZ;179;M
2010;RYSZARD;176;M
2010;NICOLAS;173;M
2010;JAROSŁAW;158;M
2010;JEREMI;155;M
2010;ERNEST;153;M
2010;OLIWER;152;M
2010;MAKSYM;150;M
2010;STEFAN;147;M
2010;KSAWIER;141;M
2010;KORDIAN;135;M
2010;MILAN;133;M
2010;KONSTANTY;129;M
2010;KRYSPIN;124;M
2010;SYLWESTER;124;M
2010;JÓZEF;122;M
2010;MIESZKO;120;M
2010;GUSTAW;118;M
2010;MARCELI;118;M
2010;NIKOLAS;111;M
2010;OLGIERD;108;M
2010;BENIAMIN;103;M
2010;OKTAWIAN;101;M
2010;MAX;100;M
2010;JEREMIASZ;98;M
2010;MAURYCY;97;M
2010;ALEKSY;96;M
2010;NATHAN;96;M
2010;LEONARD;95;M
2010;SŁAWOMIR;95;M
2010;BENJAMIN;92;M
2010;MARTIN;92;M
2010;MICHAEL;92;M
2010;TYTUS;92;M
2010;KLAUDIUSZ;89;M
2010;VICTOR;89;M
2010;DENIS;87;M
2010;SERGIUSZ;84;M
2010;FRYDERYK;81;M
2010;KEWIN;81;M
2010;PATRICK;79;M
2010;KASJAN;76;M
2010;FLORIAN;75;M
2010;KORNELIUSZ;74;M
2010;ALLAN;72;M
2010;SZCZEPAN;72;M
2010;ARON;71;M
2010;KASPER;69;M
2010;JANUSZ;68;M
2010;FELIKS;67;M
2010;ROMAN;67;M
2010;VIKTOR;66;M
2010;JACOB;63;M
2010;MAKS;61;M
2010;JONATAN;58;M
2010;KAZIMIERZ;58;M
2010;MAXYMILIAN;57;M
2010;COLIN;56;M
2010;HENRYK;56;M
2010;JOACHIM;56;M
2010;WŁADYSŁAW;56;M
2010;PHILIP;55;M
2010;AMADEUSZ;54;M
2010;ANTHONY;54;M
2010;JONASZ;54;M
2010;SIMON;52;M
2010;MATTHEW;51;M
2010;VINCENT;51;M
2010;NICHOLAS;50;M
2010;NATHANIEL;49;M
2010;EMILIAN;48;M
2010;EMANUEL;47;M
2010;IRENEUSZ;47;M
2010;DOMINIC;46;M
2010;ZBIGNIEW;46;M
2010;LUCJAN;45;M
2010;TEODOR;45;M
2010;XAWERY;45;M
2010;JUSTIN;44;M
2010;LESZEK;44;M
2010;RYAN;44;M
2010;THOMAS;44;M
2010;HUGO;43;M
2010;BERNARD;41;M
2010;ERWIN;41;M
2010;MIRON;40;M
2010;BRIAN;39;M
2010;MIROSŁAW;39;M
2010;ZIEMOWIT;39;M
2010;KOSMA;37;M
2010;ROCH;37;M
2010;BOGDAN;36;M
2010;KASPIAN;35;M
2010;CHRISTIAN;34;M
2010;IVO;34;M
2010;LEO;34;M
2010;AARON;33;M
2010;EDWARD;33;M
2010;BRYAN;32;M
2010;PASCAL;32;M
2010;ANTON;31;M
2010;LUDWIK;31;M
2010;LUKAS;31;M
2010;BRAYAN;30;M
2010;JONATHAN;30;M
2010;MATTEO;30;M
2010;WILLIAM;30;M
2010;ALESSANDRO;29;M
2010;LEONARDO;29;M
2010;ARIEL;28;M
2010;LUCAS;28;M
2010;GERARD;27;M
2010;JOSHUA;27;M
2010;MARCO;27;M
2010;OLEG;27;M
2010;TRISTAN;27;M
2010;ANTONIO;26;M
2010;CASPER;26;M
2010;ELIASZ;25;M
2010;ERIK;25;M
2010;JAKOB;25;M
2010;ERIC;24;M
2010;RAYAN;24;M
2010;BRUNON;23;M
2010;DIEGO;23;M
2010;ETHAN;23;M
2010;FRANK;23;M
2010;OMAR;23;M
2010;WINCENTY;23;M
2010;BARTEK;22;M
2010;CYRYL;21;M
2010;DENNIS;21;M
2010;DYLAN;21;M
2010;NICO;21;M
2010;RAFAEL;21;M
2010;ZACHARY;21;M
2010;ALEXANDRE;20;M
2010;BOGUSŁAW;20;M
2010;IVAN;20;M
2010;LIAM;20;M
2010;MARIAN;20;M
2010;MARK;20;M
2010;MARKUS;20;M
2010;SAMBOR;20;M
2010;ALI;19;M
2010;BRONISŁAW;19;M
2010;NIKO;19;M
2010;BOGUMIŁ;18;M
2010;DAVIDE;18;M
2010;FRANCESCO;18;M
2010;JOHN;18;M
2010;NOAH;18;M
2010;AMIR;17;M
2010;ARTHUR;17;M
2010;BOLESŁAW;17;M
2010;FRANEK;17;M
2010;JOEL;17;M
2010;LECH;17;M
2010;MARCUS;17;M
2010;PAUL;17;M
2010;RUBEN;17;M
2010;ARMIN;16;M
2010;IAN;16;M
2010;KARIM;16;M
2010;MAKARY;16;M
2010;MICHAL;16;M
2010;PETER;16;M
2010;WALDEMAR;16;M
2010;XAWIER;16;M
2010;JAROMIR;15;M
2010;KLEMENS;15;M
2010;KRISTIAN;15;M
2010;LUCA;15;M
2010;OLEKSANDR;15;M
2010;SEAN;15;M
2010;BENEDYKT;14;M
2010;CHRISTOPHER;14;M
2010;JAMES;14;M
2010;JORDAN;14;M
2010;MIECZYSŁAW;14;M
2010;PHILLIP;14;M
2010;VLADYSLAV;14;M
2010;ZACHARIASZ;14;M
2010;ZYGMUNT;14;M
2010;ANATOL;13;M
2010;ANDRII;13;M
2010;CARLOS;13;M
2010;CRISTIAN;13;M
2010;FABIO;13;M
2010;KAI;13;M
2010;MIGUEL;13;M
2010;AXEL;12;M
2010;EDWIN;12;M
2010;ELIAS;12;M
2010;FELIX;12;M
2010;GIOVANNI;12;M
2010;HENRY;12;M
2010;MAXIMILLIAN;12;M
2010;NATANAEL;12;M
2010;WIT;12;M
2010;ANDREAS;11;M
2010;ARTEM;11;M
2010;EDGAR;11;M
2010;IWAN;11;M
2010;LORENZO;11;M
2010;LUIS;11;M
2010;MARKO;11;M
2010;MAXIME;11;M
2010;MIKE;11;M
2010;SANTIAGO;11;M
2010;SERAFIN;11;M
2010;SIMONE;11;M
2010;ALEJANDRO;10;M
2010;BRANDON;10;M
2010;IDO;10;M
2010;JAYDEN;10;M
2010;JOSEPH;10;M
2010;KAJ;10;M
2010;LEOPOLD;10;M
2010;MATEO;10;M
2010;NOEL;10;M
2010;PHILIPP;10;M
2010;ROGER;10;M
2010;SAMIR;10;M
2010;TIMOTHY;10;M
2010;ANDREA;9;M
2010;ANDREW;9;M
2010;ANGELO;9;M
2010;ANTOINE;9;M
2010;ARIAN;9;M
2010;BEN;9;M
2010;FEDERICO;9;M
2010;FILIPPO;9;M
2010;GIACOMO;9;M
2010;JACK;9;M
2010;JEREMY;9;M
2010;JONAS;9;M
2010;MARIO;9;M
2010;PATRIK;9;M
2010;RAUL;9;M
2010;VALENTINO;9;M
2010;WINCENT;9;M
2010;ZDZISŁAW;9;M
2010;ANTONY;8;M
2010;AUGUST;8;M
2010;AUGUSTYN;8;M
2010;BASTIAN;8;M
2010;BOGUSZ;8;M
2010;DAREK;8;M
2010;DENIZ;8;M
2010;DMYTRO;8;M
2010;JASON;8;M
2010;LOUIS;8;M
2010;MATHIAS;8;M
2010;MAXIM;8;M
2010;MOHAMED;8;M
2010;NIKITA;8;M
2010;ORLANDO;8;M
2010;PEDRO;8;M
2010;RICHARD;8;M
2010;ROBIN;8;M
2010;ROLAND;8;M
2010;SASZA;8;M
2010;VOLODYMYR;8;M
2010;AHMED;7;M
2010;ALEK;7;M
2010;AMIN;7;M
2010;CZESŁAW;7;M
2010;DANIIL;7;M
2010;DUSTIN;7;M
2010;DYMITR;7;M
2010;EVAN;7;M
2010;GNIEWOMIR;7;M
2010;JASPER;7;M
2010;LUKA;7;M
2010;MANUEL;7;M
2010;MATTIA;7;M
2010;MICHELE;7;M
2010;NOAM;7;M
2010;PABLO;7;M
2010;RAPHAEL;7;M
2010;RICARDO;7;M
2010;RICCARDO;7;M
2010;SAJMON;7;M
2010;SANTINO;7;M
2010;SEMIR;7;M
2010;TEOFIL;7;M
2010;TIMUR;7;M
2010;TOBIAS;7;M
2010;TOMER;7;M
2010;TYBERIUSZ;7;M
2010;TYCJAN;7;M
2010;WAWRZYNIEC;7;M
2010;WŁODZIMIERZ;7;M
2010;YOAV;7;M
2010;ALBIN;6;M
2010;ARSEN;6;M
2010;BAZYLI;6;M
2010;BOHDAN;6;M
2010;CARLO;6;M
2010;COLLIN;6;M
2010;DACJAN;6;M
2010;EDMUND;6;M
2010;EITAN;6;M
2010;GABRIELE;6;M
2010;GIUSEPPE;6;M
2010;HEKTOR;6;M
2010;IBRAHIM;6;M
2010;ISMAEL;6;M
2010;ITAMAR;6;M
2010;JAMIE;6;M
2010;JOVAN;6;M
2010;LUBOMIR;6;M
2010;MATVII;6;M
2010;MAXYM;6;M
2010;MUHAMMAD;6;M
2010;NESTOR;6;M
2010;NOE;6;M
2010;PASKAL;6;M
2010;RADOMIR;6;M
2010;RAJMUND;6;M
2010;TEO;6;M
2010;TOM;6;M
2010;TOMAS;6;M
2010;TONY;6;M
2010;VADIM;6;M
2010;WIESŁAW;6;M
2010;WILHELM;6;M
2010;YAKUB;6;M
2010;YASIN;6;M
2010;ADRIANO;5;M
2010;ALEC;5;M
2010;ALWIN;5;M
2010;ARMANDO;5;M
2010;ARMANI;5;M
2010;ARYAN;5;M
2010;AURELIUSZ;5;M
2010;AUSTIN;5;M
2010;BORIS;5;M
2010;BRAIAN;5;M
2010;BRUCE;5;M
2010;CONRAD;5;M
2010;DAMIEN;5;M
2010;DASTIN;5;M
2010;DAVYD;5;M
2010;DENYS;5;M
2010;ELLIOT;5;M
2010;ELVIS;5;M
2010;EUZEBIUSZ;5;M
2010;GORAN;5;M
2010;GUY;5;M
2010;HARRY;5;M
2010;IDAN;5;M
2010;JUAN;5;M
2010;KILIAN;5;M
2010;KRZESIMIR;5;M
2010;LARS;5;M
2010;LEW;5;M
2010;LUIGI;5;M
2010;MACIEK;5;M
2010;MAGNUS;5;M
2010;MAHDI;5;M
2010;MAKSIM;5;M
2010;MARVIN;5;M
2010;MATT;5;M
2010;MEDARD;5;M
2010;MIGEL;5;M
2010;MIKAIL;5;M
2010;MIKOLAJ;5;M
2010;MILO;5;M
2010;NAZAR;5;M
2010;NICOLA;5;M
2010;NIKOLAI;5;M
2010;NIKOLAOS;5;M
2010;NOA;5;M
2010;OKTAWIUSZ;5;M
2010;PAWEL;5;M
2010;RAJAN;5;M
2010;ROSTYSLAV;5;M
2010;SAMI;5;M
2010;STANISLAV;5;M
2010;THEO;5;M
2010;TIM;5;M
2010;TYMUR;5;M
2010;XANDER;5;M
2010;XAVERY;5;M
2010;JULIA;15445;K
2010;MAJA;12312;K
2010;ZUZANNA;10237;K
2010;LENA;8618;K
2010;WIKTORIA;7835;K
2010;AMELIA;7604;K
2010;OLIWIA;7184;K
2010;ALEKSANDRA;7124;K
2010;NATALIA;7045;K
2010;ZOFIA;5258;K
2010;NIKOLA;4796;K
2010;MARTYNA;4704;K
2010;EMILIA;4437;K
2010;HANNA;4299;K
2010;ALICJA;4240;K
2010;ANNA;4174;K
2010;GABRIELA;3822;K
2010;WERONIKA;3752;K
2010;MARIA;3746;K
2010;MAGDALENA;3544;K
2010;KAROLINA;3513;K
2010;NADIA;3376;K
2010;MILENA;2959;K
2010;LAURA;2455;K
2010;PAULINA;2396;K
2010;PATRYCJA;2244;K
2010;KINGA;2192;K
2010;AGATA;2167;K
2010;MARTA;2062;K
2010;ANTONINA;2057;K
2010;KLAUDIA;2014;K
2010;KATARZYNA;1866;K
2010;DOMINIKA;1780;K
2010;MAŁGORZATA;1662;K
2010;MICHALINA;1636;K
2010;DARIA;1381;K
2010;KORNELIA;1365;K
2010;JOANNA;1344;K
2010;JAGODA;1294;K
2010;IGA;1262;K
2010;BARBARA;1238;K
2010;NINA;1181;K
2010;BLANKA;1108;K
2010;ROKSANA;1088;K
2010;SANDRA;1074;K
2010;KAMILA;1063;K
2010;IZABELA;1020;K
2010;POLA;1000;K
2010;EWA;994;K
2010;LILIANA;938;K
2010;NATASZA;854;K
2010;JUSTYNA;848;K
2010;HELENA;832;K
2010;MALWINA;809;K
2010;OLGA;808;K
2010;MARCELINA;792;K
2010;ŁUCJA;779;K
2010;KAJA;742;K
2010;SARA;730;K
2010;OLIVIA;694;K
2010;NICOLA;684;K
2010;KALINA;642;K
2010;MATYLDA;612;K
2010;ANASTAZJA;581;K
2010;AGNIESZKA;580;K
2010;VANESSA;560;K
2010;MONIKA;557;K
2010;URSZULA;551;K
2010;ADRIANNA;549;K
2010;ELIZA;549;K
2010;DOROTA;489;K
2010;KLARA;486;K
2010;KARINA;476;K
2010;VICTORIA;460;K
2010;MARIKA;441;K
2010;JULITA;391;K
2010;EWELINA;387;K
2010;LILIANNA;377;K
2010;ANIELA;370;K
2010;LIDIA;369;K
2010;NICOLE;368;K
2010;JESSICA;358;K
2010;ANGELIKA;338;K
2010;RÓŻA;322;K
2010;MARLENA;321;K
2010;DAGMARA;317;K
2010;MAYA;287;K
2010;LIWIA;265;K
2010;ANITA;259;K
2010;SONIA;254;K
2010;JUDYTA;246;K
2010;MARIANNA;242;K
2010;ROZALIA;233;K
2010;SYLWIA;233;K
2010;AURELIA;229;K
2010;BIANKA;214;K
2010;TATIANA;194;K
2010;JULIANNA;183;K
2010;ADA;181;K
2010;NELA;176;K
2010;PAULA;166;K
2010;MAGDA;164;K
2010;WANESSA;160;K
2010;INGA;154;K
2010;AMANDA;152;K
2010;DIANA;150;K
2010;NOEMI;147;K
2010;ELŻBIETA;146;K
2010;ANETA;140;K
2010;ANDŻELIKA;139;K
2010;EDYTA;136;K
2010;FAUSTYNA;135;K
2010;VIKTORIA;134;K
2010;LUIZA;129;K
2010;ELENA;128;K
2010;ALEXANDRA;127;K
2010;BEATA;127;K
2010;IZABELLA;126;K
2010;MAJKA;123;K
2010;SABINA;122;K
2010;MIA;116;K
2010;ESTERA;115;K
2010;SOFIA;115;K
2010;SAMANTA;114;K
2010;IDA;113;K
2010;OTYLIA;112;K
2010;SOPHIE;110;K
2010;JOWITA;101;K
2010;JADWIGA;100;K
2010;EMMA;97;K
2010;GAJA;93;K
2010;WIOLETTA;93;K
2010;EMILY;92;K
2010;ANTONIA;89;K
2010;ALINA;88;K
2010;MELANIA;88;K
2010;APOLONIA;86;K
2010;KONSTANCJA;86;K
2010;KRYSTYNA;86;K
2010;ILONA;85;K
2010;MICHELLE;85;K
2010;TAMARA;82;K
2010;IWONA;75;K
2010;INEZ;72;K
2010;SOPHIA;70;K
2010;NEL;66;K
2010;SARAH;65;K
2010;JAGNA;64;K
2010;CLAUDIA;62;K
2010;LILIA;61;K
2010;OLIMPIA;60;K
2010;INES;59;K
2010;TOLA;59;K
2010;ADRIANA;58;K
2010;CELINA;58;K
2010;JAŚMINA;57;K
2010;TERESA;57;K
2010;VERONICA;57;K
2010;ZOJA;56;K
2010;JOLANTA;54;K
2010;MARZENA;54;K
2010;RITA;54;K
2010;OKTAWIA;52;K
2010;LIVIA;51;K
2010;DANUTA;50;K
2010;GABRIELLA;50;K
2010;JANINA;50;K
2010;NAOMI;50;K
2010;NATALIE;49;K
2010;STEFANIA;49;K
2010;MALINA;47;K
2010;ŻANETA;47;K
2010;GLORIA;46;K
2010;LEA;46;K
2010;WANESA;46;K
2010;LILY;45;K
2010;OKSANA;45;K
2010;OLA;45;K
2010;STELLA;45;K
2010;KAYA;44;K
2010;ROXANA;43;K
2010;ADELA;42;K
2010;CARMEN;42;K
2010;NELLY;41;K
2010;VERONIKA;41;K
2010;ISABELLA;40;K
2010;MIRIAM;40;K
2010;ALICIA;38;K
2010;HANNAH;38;K
2010;IDALIA;38;K
2010;KSENIA;38;K
2010;WANDA;38;K
2010;KLEMENTYNA;37;K
2010;LUCYNA;37;K
2010;NICOL;37;K
2010;ABIGAIL;36;K
2010;ANGELINA;36;K
2010;LARA;36;K
2010;IRMINA;34;K
2010;JASMINA;34;K
2010;NATASHA;34;K
2010;LILLY;33;K
2010;LILA;32;K
2010;IRENA;31;K
2010;JENNIFER;31;K
2010;ZOE;31;K
2010;HONORATA;30;K
2010;MARCJANNA;30;K
2010;GIULIA;29;K
2010;LARYSA;29;K
2010;ORIANA;29;K
2010;BIANCA;28;K
